source_path,label
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_AszvEN7z_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_truutrdf_1085_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_i2sLegg2JPA_1_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_0YbzxGPE_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_lx4TN9dS_0_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_RR23nrP0_0_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_BUjGBAPb_0_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_qrWTk-2a13o_2_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_QzNWGaQi_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_HVSv9sgz2ZI_1_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_trhfd_1018_01.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi014_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_E0Huf4Qi0JE_0_06.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi133_06.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi018_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_cy1gi3ZJb_c_3_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_uXf4C-YwbtM_0_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_dRlBBYvf_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_8mxsp2RTU6M_0_07.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi002_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_sYGIUeBX_0_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_4Fqxw7Nl_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_ZVPU5c95_0_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_HVSv9sgz2ZI_5_06.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi077_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_0_DzLlklZa0_5_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_kFbpQrq2_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_9CeKXVvD_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_FXC43fACfPc_2_01.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi029_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_OAfV0xPIhZw_2_02.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi008_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_ThiaJUQ8_2_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_VYWWsld6ibI_0_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_YaWxiAtCwxE_0_09.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi116_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_H_VQJU0Bqpc_1_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_Wby1vUy8aYI_1_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_YaWxiAtCwxE_7_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_JPIeYvRgo6I_1_01.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi114_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_6n48sGUq_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_QkqaGJ9x_2_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_vQKHxtrdEHM_2_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_Jq8neqBlL2Y_2_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_cBNVcBk3rjg_4_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_1MVS2QPWbHc_3_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_RYFG_775_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_zbg2jsE4_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight__q5Nwh4Z6ao_6_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_mRqg-WXiR7Q_0_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_DjLWv5mr_0_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_HW48LUZKOL4_2_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_l4gqDHx9_dI_0_07.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi101_06.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi015_02.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi090_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_FrwBev61_0_09.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi075_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_T56HlypCEyU_1_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_ASGGSDG_183_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_vBwKQfJYG1Q_0_02.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi096_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_QzNWGaQi_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_kLHNW0uRutY_1_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_gHcG_c1i4uE_0_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_QaIY5Au8yOc_2_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_QzNWGaQi_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_umOs1WLBkuo_2_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_ZIj9BzT4_0_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_d3WwO8eM_0_08.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_JRL5Vvql_0_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_ROiHwksPSrg_0_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_TYX5vuHO_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_I-QiUMPTWNE_7_01.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi085_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_6MSwCc0a_0_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_6Dej3-k3MRE_2_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_sIbVwIO0_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight__q5Nwh4Z6ao_10_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_aQysMqg0K7M_1_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_NmNKzttk_0_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_a2kw3cfb_0_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_b6XfVAZC9Zs_3_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_oM-goKOVjeU_0_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_3kpviz7lAMY_0_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_JPMLt2ZH_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_C4SQF-UZzkA_2_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_6Rl7q_kXYbg_0_08.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi038_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_C4SQF-UZzkA_1_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight__2RYnSFPD_U_0_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_p19HiyCX7EQ_0_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_M4syignQ_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi056_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_HVSv9sgz2ZI_5_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_truutrdf_1082_04.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi116_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_zHRkgmIT_0_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_gDeDWPVe_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_39BFeYnbu-I_3_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_videoplayback_94_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_DHhyNrXr_5_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_N1Q9v-saJ_g_0_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_LLo_TXIz5-g_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_HW48LUZKOL4_0_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_vBwKQfJYG1Q_1_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_BpargJW29Wo_1_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_qnpure5G_0_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Km94kW0O_0_09.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi015_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_GuLMP_IOrR0_1_08.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi018_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_oIEZ45OCmAw_1_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_DThokDTW_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_HW48LUZKOL4_2_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_vnUS5WN7_0_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_oDGm-DOOyI4_1_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_H1AzC-GyKto_1_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_1tU4kxa51vw_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_24E0xYYUz44_7_03.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi015_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_tIvvuvuJFYc_2_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_jTbvVbkUaPM_0_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_1DwRGRND_1_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_HUuRelBW_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_aQysMqg0K7M_2_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Er-sOPbvRVI_0_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_POGFN_430_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_uXf4C-YwbtM_1_07.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi009_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_kLHNW0uRutY_1_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_DIsQwAdR8MI_0_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_vBwKQfJYG1Q_1_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_OdxnpEnn_0_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_4HH7yMU8y9A_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi038_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_QUGT4a6qcJs_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_LSJPhJTB_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_KDOVTf7T_0_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_3GUaHts0_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_dOM7frJMFbc_1_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_48J5lk4QcpE_1_05.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi009_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_CqJB8ZWLZ-o_0_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_sIbVwIO0_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Assault005_x264_1_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_чЫСцОзцЛНф╕ЛщдРхОЕф╕Ач╛дх░Пф╝ЩцЙУцЮ╢цЦЧцо┤ шАБцЭ┐чЮмщЧ┤хПСщгЩф║Ж_urlgot_268_01.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi033_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_UvLAudRA91Y_0_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_R1A_AxUKosk_4_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_gR4OsEPl894_2_05.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi124_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_wNTaSOXj_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight__q5Nwh4Z6ao_10_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_skycjZcE_0_01.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi042_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_RbpXgk5M1S0_2_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_s-jW4cyavW0_1_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_NvYo6CS_i_A_0_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_E0rUpvbX_0_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_ep1_I0f-u7g_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_3OKArbzg1uc_1_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_6Dej3-k3MRE_5_03.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi090_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_T56HlypCEyU_1_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_H1AzC-GyKto_2_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_0vasozvJYvk_0_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_fsVC-FnnklU_0_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_F7W6PQ3V3y8_6_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_i2sLegg2JPA_0_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_NvYo6CS_i_A_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_a7gBQaAFEtw_5_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_8mxsp2RTU6M_0_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_NPeKBgURcxI_2_09.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi052_03.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi092_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_SVdz24hD_0_09.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi126_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_a7D2i0HTXGM_0_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_0H2s9UJcNJ0_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_RYFG_774_09.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi022_00.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi011_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight__q5Nwh4Z6ao_13_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_1dsLuL5Lvbc_0_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_rSumd9HEmrA_0_00.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi011_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_JRL5Vvql_1_06.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_0vasozvJYvk_0_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Qqfn1urQ_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_OAfV0xPIhZw_1_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_UQ42UqFJ_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_9qjOCoE7_0_08.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_tuQyUHkOpdk_0_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_G3E1YP6agWs_0_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_POGFN_432_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_F7W6PQ3V3y8_2_06.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_skycjZcE_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_LLo_TXIz5-g_0_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_EckGCByW_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_EtRfZ2KP_0_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_0H2s9UJcNJ0_2_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_vXvv1gqd_0_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_5RayT2Vy0EA_1_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_eF5S8iGLAm4_0_08.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi035_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_3CQi0ZCCHvc_1_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_83d-16REC40_1_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_BOt8ZMpM_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_UIsigi4O-sI_1_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_PFw7SeFOD04_0_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_p19HiyCX7EQ_2_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_0NWz-01A2yk_0_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_X6V5o-uCYF4_1_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_vXvv1gqd_0_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_uXf4C-YwbtM_1_02.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi062_08.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi049_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight__q5Nwh4Z6ao_2_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Ou8ssKOQzI0_0_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_H_VQJU0Bqpc_3_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight__RziL1Ds6xU_1_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_tmm7AxKl_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_eF5S8iGLAm4_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_H_VQJU0Bqpc_2_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_dOM7frJMFbc_0_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_rfthfd_534_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_b6XfVAZC9Zs_1_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_DIsQwAdR8MI_0_07.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi137_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_BpargJW29Wo_0_04.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi002_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_Fc45rUKM_3_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_uXf4C-YwbtM_0_07.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi143_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_ZnRk8nWJ548_0_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_1MVS2QPWbHc_3_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_vGCZpdPR_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_iquSbj5Wqj0_0_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_хРОхОищЗМщЭвф╕АшиАф╕НхРИх░▒х╝АцЙУя╝МцЛЙцЮ╢хПШцЙУцЮ╢я╝МчО░хЬ║ф╕АчЙЗц╖╖ф╣▒я╝МчЫСцОзцЛНф╕ЛхЕичиЛ_urlgot_238_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_asdasda_107_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_vQKHxtrdEHM_1_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_tIHY2ZFQ_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight__6-B11R9FJM_4_06.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi093_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_TYsebroPeGY_1_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_8SWZq5we_fk_0_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_FSaZ8wiFw8Q_0_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_Fc45rUKM_4_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_9C_LQa7nnFg_2_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_a7gBQaAFEtw_2_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_-1l5631l3fg_1_08.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi072_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_wetyh_1204_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_5zVqOS0l_0_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_fJMvC8TV_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_RTDSFDSA_676_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight__TwPzPRK7dc_0_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_NmNKzttk_0_08.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_PlHzsigAFas_3_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_C3cT1JGv_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Wby1vUy8aYI_0_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_u1r8f71c_4_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_uKFI67bUzfg_0_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_OAfV0xPIhZw_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_0Ow4cotKOuw_4_01.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi026_05.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi007_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_86lUShJD_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_z1WyVUv8_2_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_La9lzohO_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_z19nkHMw_0_00.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi049_07.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi043_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_E0rUpvbX_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_tILABXoHE7s_1_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_HAh9eqtO_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_mVTcBPrjh-E_1_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_GafFu4IZtIA_7_08.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi034_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_4yTlGiDoxBo_3_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_N1Q9v-saJ_g_1_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Assault011_x264_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_jtzWSah-BZM_0_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_NPeKBgURcxI_2_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_i2sLegg2JPA_1_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_2KMf6p5Q_0_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_2gkuUVq1_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_4RqDG4I4iAk_1_06.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_85dkGMed_0_02.jpg,0
